Date,Close,Eps,FedFundsRate
2014-05-16,1877.86,138.71,0.09
2014-05-19,1885.08,138.71,0.09
2014-05-20,1872.83,138.71,0.09
2014-05-21,1888.03,138.71,0.09
2014-05-22,1892.49,138.71,0.09
2014-05-23,1900.53,138.71,0.09
2014-05-27,1911.91,138.71,0.09
2014-05-28,1909.78,138.71,0.09
2014-05-29,1920.03,138.71,0.09
2014-05-30,1923.57,138.71,0.09
2014-06-02,1924.97,139.86,0.09
2014-06-03,1924.24,139.86,0.09
2014-06-04,1927.88,139.86,0.09
2014-06-05,1940.46,139.86,0.09
2014-06-06,1949.44,139.86,0.09
2014-06-09,1951.27,139.86,0.09
2014-06-10,1950.79,139.86,0.09
2014-06-11,1943.89,139.86,0.09
2014-06-12,1930.11,139.86,0.09
2014-06-13,1936.16,139.86,0.09
2014-06-16,1937.78,139.86,0.09
2014-06-17,1941.99,139.86,0.09
2014-06-18,1956.98,139.86,0.09
2014-06-19,1959.48,139.86,0.09
2014-06-20,1962.87,139.86,0.09
2014-06-23,1962.61,139.86,0.09
2014-06-24,1949.98,139.86,0.09
2014-06-25,1959.53,139.86,0.09
2014-06-26,1957.22,139.86,0.09
2014-06-27,1960.96,139.86,0.09
2014-06-30,1960.23,139.86,0.09
2014-07-01,1973.32,138.6,0.09
2014-07-02,1974.62,138.6,0.09
2014-07-03,1985.44,138.6,0.09
2014-07-07,1977.65,138.6,0.09
2014-07-08,1963.71,138.6,0.09
2014-07-09,1972.83,138.6,0.09
2014-07-10,1964.68,138.6,0.09
2014-07-11,1967.57,138.6,0.09
2014-07-14,1977.1,138.6,0.09
2014-07-15,1973.28,138.6,0.09
2014-07-16,1981.57,138.6,0.09
2014-07-17,1958.12,138.6,0.09
2014-07-18,1978.22,138.6,0.09
2014-07-21,1973.63,138.6,0.09
2014-07-22,1983.53,138.6,0.09
2014-07-23,1987.01,138.6,0.09
2014-07-24,1987.98,138.6,0.09
2014-07-25,1978.34,138.6,0.09
2014-07-28,1978.91,138.6,0.09
2014-07-29,1969.95,138.6,0.09
2014-07-30,1970.07,138.6,0.09
2014-07-31,1930.67,138.6,0.09
2014-08-01,1925.15,137.73,0.09
2014-08-04,1938.99,137.73,0.09
2014-08-05,1920.21,137.73,0.09
2014-08-06,1920.24,137.73,0.09
2014-08-07,1909.57,137.73,0.09
2014-08-08,1931.59,137.73,0.09
2014-08-11,1936.92,137.73,0.09
2014-08-12,1933.75,137.73,0.09
2014-08-13,1946.72,137.73,0.09
2014-08-14,1955.18,137.73,0.09
2014-08-15,1955.06,137.73,0.09
2014-08-18,1971.74,137.73,0.09
2014-08-19,1981.6,137.73,0.09
2014-08-20,1986.51,137.73,0.09
2014-08-21,1992.37,137.73,0.09
2014-08-22,1988.4,137.73,0.09
2014-08-25,1997.92,137.73,0.09
2014-08-26,2000.02,137.73,0.09
2014-08-27,2000.12,137.73,0.09
2014-08-28,1996.74,137.73,0.09
2014-08-29,2003.37,137.73,0.09
2014-09-02,2002.28,136.89,0.12
2014-09-03,2000.72,136.89,0.12
2014-09-04,1997.65,136.89,0.12
2014-09-05,2007.71,136.89,0.12
2014-09-08,2001.54,136.89,0.12
2014-09-09,1988.44,136.89,0.12
2014-09-10,1995.69,136.89,0.12
2014-09-11,1997.45,136.89,0.12
2014-09-12,1985.54,136.89,0.12
2014-09-15,1984.13,136.89,0.12
2014-09-16,1998.98,136.89,0.12
2014-09-17,2001.57,136.89,0.12
2014-09-18,2011.36,136.89,0.12
2014-09-19,2010.4,136.89,0.12
2014-09-22,1994.29,136.89,0.12
2014-09-23,1982.77,136.89,0.12
2014-09-24,1998.3,136.89,0.12
2014-09-25,1965.99,136.89,0.12
2014-09-26,1982.85,136.89,0.12
2014-09-29,1977.8,136.89,0.12
2014-09-30,1972.29,136.89,0.12
2014-10-01,1946.16,136.17,0.11
2014-10-02,1946.17,136.17,0.11
2014-10-03,1967.9,136.17,0.11
2014-10-06,1964.82,136.17,0.11
2014-10-07,1935.1,136.17,0.11
2014-10-08,1968.89,136.17,0.11
2014-10-09,1928.21,136.17,0.11
2014-10-10,1906.13,136.17,0.11
2014-10-13,1874.74,136.17,0.11
2014-10-14,1877.7,136.17,0.11
2014-10-15,1862.49,136.17,0.11
2014-10-16,1862.76,136.17,0.11
2014-10-17,1886.76,136.17,0.11
2014-10-20,1904.01,136.17,0.11
2014-10-21,1941.28,136.17,0.11
2014-10-22,1927.11,136.17,0.11
2014-10-23,1950.82,136.17,0.11
2014-10-24,1964.58,136.17,0.11
2014-10-27,1961.63,136.17,0.11
2014-10-28,1985.05,136.17,0.11
2014-10-29,1982.3,136.17,0.11
2014-10-30,1994.65,136.17,0.11
2014-10-31,2018.05,136.17,0.11
2014-11-03,2017.81,134.21,0.11
2014-11-04,2012.1,134.21,0.11
2014-11-05,2023.57,134.21,0.11
2014-11-06,2031.21,134.21,0.11
2014-11-07,2031.92,134.21,0.11
2014-11-10,2038.26,134.21,0.11
2014-11-11,2039.68,134.21,0.11
2014-11-12,2038.25,134.21,0.11
2014-11-13,2039.33,134.21,0.11
2014-11-14,2039.82,134.21,0.11
2014-11-17,2041.32,134.21,0.11
2014-11-18,2051.8,134.21,0.11
2014-11-19,2048.72,134.21,0.11
2014-11-20,2052.75,134.21,0.11
2014-11-21,2063.5,134.21,0.11
2014-11-24,2069.41,134.21,0.11
2014-11-25,2067.03,134.21,0.11
2014-11-26,2072.83,134.21,0.11
2014-11-28,2067.56,134.21,0.11
2014-12-01,2053.44,132.06,0.11
2014-12-02,2066.55,132.06,0.11
2014-12-03,2074.33,132.06,0.11
2014-12-04,2071.92,132.06,0.11
2014-12-05,2075.37,132.06,0.11
2014-12-08,2060.31,132.06,0.11
2014-12-09,2059.82,132.06,0.11
2014-12-10,2026.14,132.06,0.11
2014-12-11,2035.33,132.06,0.11
2014-12-12,2002.33,132.06,0.11
2014-12-15,1989.63,132.06,0.11
2014-12-16,1972.74,132.06,0.11
2014-12-17,2012.89,132.06,0.11
2014-12-18,2061.23,132.06,0.11
2014-12-19,2070.65,132.06,0.11
2014-12-22,2078.54,132.06,0.11
2014-12-23,2082.17,132.06,0.11
2014-12-24,2081.88,132.06,0.11
2014-12-26,2088.77,132.06,0.11
2014-12-29,2090.57,132.06,0.11
2014-12-30,2080.35,132.06,0.11
2014-12-31,2058.9,132.06,0.11
2015-01-02,2058.2,129.87,0.12
2015-01-05,2020.58,129.87,0.12
2015-01-06,2002.61,129.87,0.12
2015-01-07,2025.9,129.87,0.12
2015-01-08,2062.14,129.87,0.12
2015-01-09,2044.81,129.87,0.12
2015-01-12,2028.26,129.87,0.12
2015-01-13,2023.03,129.87,0.12
2015-01-14,2011.27,129.87,0.12
2015-01-15,1992.67,129.87,0.12
2015-01-16,2019.42,129.87,0.12
2015-01-20,2022.55,129.87,0.12
2015-01-21,2032.12,129.87,0.12
2015-01-22,2063.15,129.87,0.12
2015-01-23,2051.82,129.87,0.12
2015-01-26,2057.09,129.87,0.12
2015-01-27,2029.55,129.87,0.12
2015-01-28,2002.16,129.87,0.12
2015-01-29,2021.25,129.87,0.12
2015-01-30,1994.99,129.87,0.12
2015-02-02,2020.85,127.3,0.12
2015-02-03,2050.03,127.3,0.12
2015-02-04,2041.51,127.3,0.12
2015-02-05,2062.52,127.3,0.12
2015-02-06,2055.47,127.3,0.12
2015-02-09,2046.74,127.3,0.12
2015-02-10,2068.59,127.3,0.12
2015-02-11,2068.53,127.3,0.12
2015-02-12,2088.48,127.3,0.12
2015-02-13,2096.99,127.3,0.12
2015-02-17,2100.34,127.3,0.12
2015-02-18,2099.68,127.3,0.12
2015-02-19,2097.45,127.3,0.12
2015-02-20,2110.3,127.3,0.12
2015-02-23,2109.66,127.3,0.12
2015-02-24,2115.48,127.3,0.12
2015-02-25,2113.86,127.3,0.12
2015-02-26,2110.74,127.3,0.12
2015-02-27,2104.5,127.3,0.12
2015-03-02,2117.39,124.95,0.13
2015-03-03,2107.78,124.95,0.13
2015-03-04,2098.53,124.95,0.13
2015-03-05,2101.04,124.95,0.13
2015-03-06,2071.26,124.95,0.13
2015-03-09,2079.43,124.95,0.13
2015-03-10,2044.16,124.95,0.13
2015-03-11,2040.24,124.95,0.13
2015-03-12,2065.95,124.95,0.13
2015-03-13,2053.4,124.95,0.13
2015-03-16,2081.19,124.95,0.13
2015-03-17,2074.28,124.95,0.13
2015-03-18,2099.5,124.95,0.13
2015-03-19,2089.27,124.95,0.13
2015-03-20,2108.1,124.95,0.13
2015-03-23,2104.42,124.95,0.13
2015-03-24,2091.5,124.95,0.13
2015-03-25,2061.05,124.95,0.13
2015-03-26,2056.15,124.95,0.13
2015-03-27,2061.02,124.95,0.13
2015-03-30,2086.24,124.95,0.13
2015-03-31,2067.89,124.95,0.13
2015-04-01,2059.69,123.08,0.13
2015-04-02,2066.96,123.08,0.13
2015-04-06,2080.62,123.08,0.13
2015-04-07,2076.33,123.08,0.13
2015-04-08,2081.9,123.08,0.13
2015-04-09,2091.18,123.08,0.13
2015-04-10,2102.06,123.08,0.13
2015-04-13,2092.43,123.08,0.13
2015-04-14,2095.84,123.08,0.13
2015-04-15,2106.63,123.08,0.13
2015-04-16,2104.99,123.08,0.13
2015-04-17,2081.18,123.08,0.13
2015-04-20,2100.4,123.08,0.13
2015-04-21,2097.29,123.08,0.13
2015-04-22,2107.96,123.08,0.13
2015-04-23,2112.93,123.08,0.13
2015-04-24,2117.69,123.08,0.13
2015-04-27,2108.92,123.08,0.13
2015-04-28,2114.76,123.08,0.13
2015-04-29,2106.85,123.08,0.13
2015-04-30,2085.51,123.08,0.13
2015-05-01,2108.29,121.39,0.14
2015-05-04,2114.49,121.39,0.14
2015-05-05,2089.46,121.39,0.14
2015-05-06,2080.15,121.39,0.14
2015-05-07,2088.0,121.39,0.14
2015-05-08,2116.1,121.39,0.14
2015-05-11,2105.33,121.39,0.14
2015-05-12,2099.12,121.39,0.14
2015-05-13,2098.48,121.39,0.14
2015-05-14,2121.1,121.39,0.14
2015-05-15,2122.73,121.39,0.14
2015-05-18,2129.2,121.39,0.14
2015-05-19,2127.83,121.39,0.14
2015-05-20,2125.85,121.39,0.14
2015-05-21,2130.82,121.39,0.14
2015-05-22,2126.06,121.39,0.14
2015-05-26,2104.2,121.39,0.14
2015-05-27,2123.48,121.39,0.14
2015-05-28,2120.79,121.39,0.14
2015-05-29,2107.39,121.39,0.14
2015-06-01,2111.73,119.7,0.14
2015-06-02,2109.6,119.7,0.14
2015-06-03,2114.07,119.7,0.14
2015-06-04,2095.84,119.7,0.14
2015-06-05,2092.83,119.7,0.14
2015-06-08,2079.28,119.7,0.14
2015-06-09,2080.15,119.7,0.14
2015-06-10,2105.2,119.7,0.14
2015-06-11,2108.86,119.7,0.14
2015-06-12,2094.11,119.7,0.14
2015-06-15,2084.43,119.7,0.14
2015-06-16,2096.29,119.7,0.14
2015-06-17,2100.44,119.7,0.14
2015-06-18,2121.24,119.7,0.14
2015-06-19,2109.99,119.7,0.14
2015-06-22,2122.85,119.7,0.14
2015-06-23,2124.2,119.7,0.14
2015-06-24,2108.58,119.7,0.14
2015-06-25,2102.31,119.7,0.14
2015-06-26,2101.49,119.7,0.14
2015-06-29,2057.64,119.7,0.14
2015-06-30,2063.11,119.7,0.14
2015-07-01,2077.42,117.94,0.12
2015-07-02,2076.78,117.94,0.12
2015-07-06,2068.76,117.94,0.12
2015-07-07,2081.34,117.94,0.12
2015-07-08,2046.68,117.94,0.12
2015-07-09,2051.31,117.94,0.12
2015-07-10,2076.62,117.94,0.12
2015-07-13,2099.6,117.94,0.12
2015-07-14,2108.95,117.94,0.12
2015-07-15,2107.4,117.94,0.12
2015-07-16,2124.29,117.94,0.12
2015-07-17,2126.64,117.94,0.12
2015-07-20,2128.28,117.94,0.12
2015-07-21,2119.21,117.94,0.12
2015-07-22,2114.15,117.94,0.12
2015-07-23,2102.15,117.94,0.12
2015-07-24,2079.65,117.94,0.12
2015-07-27,2067.64,117.94,0.12
2015-07-28,2093.25,117.94,0.12
2015-07-29,2108.57,117.94,0.12
2015-07-30,2108.63,117.94,0.12
2015-07-31,2103.84,117.94,0.12
2015-08-03,2098.04,116.37,0.12
2015-08-04,2093.32,116.37,0.12
2015-08-05,2099.84,116.37,0.12
2015-08-06,2083.56,116.37,0.12
2015-08-07,2077.57,116.37,0.12
2015-08-10,2104.18,116.37,0.12
2015-08-11,2084.07,116.37,0.12
2015-08-12,2086.05,116.37,0.12
2015-08-13,2083.39,116.37,0.12
2015-08-14,2091.54,116.37,0.12
2015-08-17,2102.44,116.37,0.12
2015-08-18,2096.92,116.37,0.12
2015-08-19,2079.61,116.37,0.12
2015-08-20,2035.73,116.37,0.12
2015-08-21,1970.89,116.37,0.12
2015-08-24,1893.21,116.37,0.12
2015-08-25,1867.61,116.37,0.12
2015-08-26,1940.51,116.37,0.12
2015-08-27,1987.66,116.37,0.12
2015-08-28,1988.87,116.37,0.12
2015-08-31,1972.18,116.37,0.12
2015-09-01,1913.85,114.94,0.24
2015-09-02,1948.86,114.94,0.24
2015-09-03,1951.13,114.94,0.24
2015-09-04,1921.22,114.94,0.24
2015-09-08,1969.41,114.94,0.24
2015-09-09,1942.04,114.94,0.24
2015-09-10,1952.29,114.94,0.24
2015-09-11,1961.05,114.94,0.24
2015-09-14,1953.03,114.94,0.24
2015-09-15,1978.09,114.94,0.24
2015-09-16,1995.31,114.94,0.24
2015-09-17,1990.2,114.94,0.24
2015-09-18,1958.03,114.94,0.24
2015-09-21,1966.97,114.94,0.24
2015-09-22,1942.74,114.94,0.24
2015-09-23,1938.76,114.94,0.24
2015-09-24,1932.24,114.94,0.24
2015-09-25,1931.34,114.94,0.24
2015-09-28,1881.77,114.94,0.24
2015-09-29,1884.09,114.94,0.24
2015-09-30,1920.03,114.94,0.24
2015-10-01,1923.82,114.71,0.34
2015-10-02,1951.36,114.71,0.34
2015-10-05,1987.05,114.71,0.34
2015-10-06,1979.92,114.71,0.34
2015-10-07,1995.83,114.71,0.34
2015-10-08,2013.43,114.71,0.34
2015-10-09,2014.89,114.71,0.34
2015-10-12,2017.46,114.71,0.34
2015-10-13,2003.69,114.71,0.34
2015-10-14,1994.24,114.71,0.34
2015-10-15,2023.86,114.71,0.34
2015-10-16,2033.11,114.71,0.34
2015-10-19,2033.66,114.71,0.34
2015-10-20,2030.77,114.71,0.34
2015-10-21,2018.94,114.71,0.34
2015-10-22,2052.51,114.71,0.34
2015-10-23,2075.15,114.71,0.34
2015-10-26,2071.18,114.71,0.34
2015-10-27,2065.89,114.71,0.34
2015-10-28,2090.35,114.71,0.34
2015-10-29,2089.41,114.71,0.34
2015-10-30,2079.36,114.71,0.34
2015-11-02,2104.05,114.57,0.38
2015-11-03,2109.79,114.57,0.38
2015-11-04,2102.31,114.57,0.38
2015-11-05,2099.93,114.57,0.38
2015-11-06,2099.2,114.57,0.38
2015-11-09,2078.58,114.57,0.38
2015-11-10,2081.72,114.57,0.38
2015-11-11,2075.0,114.57,0.38
2015-11-12,2045.97,114.57,0.38
2015-11-13,2023.04,114.57,0.38
2015-11-16,2053.19,114.57,0.38
2015-11-17,2050.44,114.57,0.38
2015-11-18,2083.58,114.57,0.38
2015-11-19,2081.24,114.57,0.38
2015-11-20,2089.17,114.57,0.38
2015-11-23,2086.59,114.57,0.38
2015-11-24,2089.14,114.57,0.38
2015-11-25,2088.87,114.57,0.38
2015-11-27,2090.11,114.57,0.38
2015-11-30,2080.41,114.57,0.38
2015-12-01,2102.63,114.04,0.36
2015-12-02,2079.51,114.04,0.36
2015-12-03,2049.62,114.04,0.36
2015-12-04,2091.69,114.04,0.36
2015-12-07,2077.07,114.04,0.36
2015-12-08,2063.59,114.04,0.36
2015-12-09,2047.62,114.04,0.36
2015-12-10,2052.23,114.04,0.36
2015-12-11,2012.37,114.04,0.36
2015-12-14,2021.94,114.04,0.36
2015-12-15,2043.41,114.04,0.36
2015-12-16,2073.07,114.04,0.36
2015-12-17,2041.89,114.04,0.36
2015-12-18,2005.55,114.04,0.36
2015-12-21,2021.15,114.04,0.36
2015-12-22,2038.97,114.04,0.36
2015-12-23,2064.29,114.04,0.36
2015-12-24,2060.99,114.04,0.36
2015-12-28,2056.5,114.04,0.36
2015-12-29,2078.36,114.04,0.36
2015-12-30,2063.36,114.04,0.36
2015-12-31,2043.94,114.04,0.36
2016-01-04,2012.66,113.71,0.37
2016-01-05,2016.71,113.71,0.37
2016-01-06,1990.26,113.71,0.37
2016-01-07,1943.09,113.71,0.37
2016-01-08,1922.03,113.71,0.37
2016-01-11,1923.67,113.71,0.37
2016-01-12,1938.68,113.71,0.37
2016-01-13,1890.28,113.71,0.37
2016-01-14,1921.84,113.71,0.37
2016-01-15,1880.33,113.71,0.37
2016-01-19,1881.33,113.71,0.37
2016-01-20,1859.33,113.71,0.37
2016-01-21,1868.99,113.71,0.37
2016-01-22,1906.9,113.71,0.37
2016-01-25,1877.08,113.71,0.37
2016-01-26,1903.63,113.71,0.37
2016-01-27,1882.95,113.71,0.37
2016-01-28,1893.36,113.71,0.37
2016-01-29,1940.24,113.71,0.37
2016-02-01,1939.38,113.47,0.37
2016-02-02,1903.03,113.47,0.37
2016-02-03,1912.53,113.47,0.37
2016-02-04,1915.45,113.47,0.37
2016-02-05,1880.05,113.47,0.37
2016-02-08,1853.44,113.47,0.37
2016-02-09,1852.21,113.47,0.37
2016-02-10,1851.86,113.47,0.37
2016-02-11,1829.08,113.47,0.37
2016-02-12,1864.78,113.47,0.37
2016-02-16,1895.58,113.47,0.37
2016-02-17,1926.82,113.47,0.37
2016-02-18,1917.83,113.47,0.37
2016-02-19,1917.78,113.47,0.37
2016-02-22,1945.5,113.47,0.37
2016-02-23,1921.27,113.47,0.37
2016-02-24,1929.8,113.47,0.37
2016-02-25,1951.7,113.47,0.37
2016-02-26,1948.05,113.47,0.37
2016-02-29,1932.23,113.47,0.37
2016-03-01,1978.35,113.3,0.38
2016-03-02,1986.45,113.3,0.38
2016-03-03,1993.4,113.3,0.38
2016-03-04,1999.99,113.3,0.38
2016-03-07,2001.76,113.3,0.38
2016-03-08,1979.26,113.3,0.38
2016-03-09,1989.26,113.3,0.38
2016-03-10,1989.57,113.3,0.38
2016-03-11,2022.19,113.3,0.38
2016-03-14,2019.64,113.3,0.38
2016-03-15,2015.93,113.3,0.38
2016-03-16,2027.22,113.3,0.38
2016-03-17,2040.59,113.3,0.38
2016-03-18,2049.58,113.3,0.38
2016-03-21,2051.6,113.3,0.38
2016-03-22,2049.8,113.3,0.38
2016-03-23,2036.71,113.3,0.38
2016-03-24,2035.94,113.3,0.38
2016-03-28,2037.05,113.3,0.38
2016-03-29,2055.01,113.3,0.38
2016-03-30,2063.95,113.3,0.38
2016-03-31,2059.74,113.3,0.38
2016-04-01,2072.78,114.43,0.39
2016-04-04,2066.13,114.43,0.39
2016-04-05,2045.17,114.43,0.39
2016-04-06,2066.66,114.43,0.39
2016-04-07,2041.91,114.43,0.39
2016-04-08,2047.6,114.43,0.39
2016-04-11,2041.99,114.43,0.39
2016-04-12,2061.72,114.43,0.39
2016-04-13,2082.42,114.43,0.39
2016-04-14,2082.78,114.43,0.39
2016-04-15,2080.73,114.43,0.39
2016-04-18,2094.34,114.43,0.39
2016-04-19,2100.8,114.43,0.39
2016-04-20,2102.4,114.43,0.39
2016-04-21,2091.48,114.43,0.39
2016-04-22,2091.58,114.43,0.39
2016-04-25,2087.79,114.43,0.39
2016-04-26,2091.7,114.43,0.39
2016-04-27,2095.15,114.43,0.39
2016-04-28,2075.81,114.43,0.39
2016-04-29,2065.3,114.43,0.39
2016-05-02,2081.43,115.27,0.4
2016-05-03,2063.37,115.27,0.4
2016-05-04,2051.12,115.27,0.4
2016-05-05,2050.63,115.27,0.4
2016-05-06,2057.14,115.27,0.4
2016-05-09,2058.69,115.27,0.4
2016-05-10,2084.39,115.27,0.4
2016-05-11,2064.46,115.27,0.4
2016-05-12,2064.11,115.27,0.4
2016-05-13,2046.61,115.27,0.4
2016-05-16,2066.66,115.27,0.4
2016-05-17,2047.21,115.27,0.4
2016-05-18,2047.63,115.27,0.4
2016-05-19,2040.04,115.27,0.4
2016-05-20,2052.32,115.27,0.4
2016-05-23,2048.04,115.27,0.4
2016-05-24,2076.06,115.27,0.4
2016-05-25,2090.54,115.27,0.4
2016-05-26,2090.1,115.27,0.4
2016-05-27,2099.06,115.27,0.4
2016-05-31,2096.95,115.27,0.4
2016-06-01,2099.33,115.93,0.4
2016-06-02,2105.26,115.93,0.4
2016-06-03,2099.13,115.93,0.4
2016-06-06,2109.41,115.93,0.4
2016-06-07,2112.13,115.93,0.4
2016-06-08,2119.12,115.93,0.4
2016-06-09,2115.48,115.93,0.4
2016-06-10,2096.07,115.93,0.4
2016-06-13,2079.06,115.93,0.4
2016-06-14,2075.32,115.93,0.4
2016-06-15,2071.5,115.93,0.4
2016-06-16,2077.99,115.93,0.4
2016-06-17,2071.22,115.93,0.4
2016-06-20,2083.25,115.93,0.4
2016-06-21,2088.9,115.93,0.4
2016-06-22,2085.45,115.93,0.4
2016-06-23,2113.32,115.93,0.4
2016-06-24,2037.41,115.93,0.4
2016-06-27,2000.54,115.93,0.4
2016-06-28,2036.09,115.93,0.4
2016-06-29,2070.77,115.93,0.4
2016-06-30,2098.86,115.93,0.4
2016-07-01,2102.95,118.16,0.4
2016-07-05,2088.55,118.16,0.4
2016-07-06,2099.73,118.16,0.4
2016-07-07,2097.9,118.16,0.4
2016-07-08,2129.9,118.16,0.4
2016-07-11,2137.16,118.16,0.4
2016-07-12,2152.14,118.16,0.4
2016-07-13,2152.43,118.16,0.4
2016-07-14,2163.75,118.16,0.4
2016-07-15,2161.74,118.16,0.4
2016-07-18,2166.89,118.16,0.4
2016-07-19,2163.78,118.16,0.4
2016-07-20,2173.02,118.16,0.4
2016-07-21,2165.17,118.16,0.4
2016-07-22,2175.03,118.16,0.4
2016-07-25,2168.48,118.16,0.4
2016-07-26,2169.18,118.16,0.4
2016-07-27,2166.58,118.16,0.4
2016-07-28,2170.06,118.16,0.4
2016-07-29,2173.6,118.16,0.4
2016-08-01,2170.84,120.71,0.41
2016-08-02,2157.03,120.71,0.41
2016-08-03,2163.79,120.71,0.41
2016-08-04,2164.25,120.71,0.41
2016-08-05,2182.87,120.71,0.41
2016-08-08,2180.89,120.71,0.41
2016-08-09,2181.74,120.71,0.41
2016-08-10,2175.49,120.71,0.41
2016-08-11,2185.79,120.71,0.41
2016-08-12,2184.05,120.71,0.41
2016-08-15,2190.15,120.71,0.41
2016-08-16,2178.15,120.71,0.41
2016-08-17,2182.22,120.71,0.41
2016-08-18,2187.02,120.71,0.41
2016-08-19,2183.87,120.71,0.41
2016-08-22,2182.64,120.71,0.41
2016-08-23,2186.9,120.71,0.41
2016-08-24,2175.44,120.71,0.41
2016-08-25,2172.47,120.71,0.41
2016-08-26,2169.04,120.71,0.41
2016-08-29,2180.38,120.71,0.41
2016-08-30,2176.12,120.71,0.41
2016-08-31,2170.95,120.71,0.41
2016-09-01,2170.86,123.04,0.54
2016-09-02,2179.98,123.04,0.54
2016-09-06,2186.48,123.04,0.54
2016-09-07,2186.16,123.04,0.54
2016-09-08,2181.3,123.04,0.54
2016-09-09,2127.81,123.04,0.54
2016-09-12,2159.04,123.04,0.54
2016-09-13,2127.02,123.04,0.54
2016-09-14,2125.77,123.04,0.54
2016-09-15,2147.26,123.04,0.54
2016-09-16,2139.16,123.04,0.54
2016-09-19,2139.12,123.04,0.54
2016-09-20,2139.76,123.04,0.54
2016-09-21,2163.12,123.04,0.54
2016-09-22,2177.18,123.04,0.54
2016-09-23,2164.69,123.04,0.54
2016-09-26,2146.1,123.04,0.54
2016-09-27,2159.93,123.04,0.54
2016-09-28,2171.37,123.04,0.54
2016-09-29,2151.13,123.04,0.54
2016-09-30,2168.27,123.04,0.54
2016-10-03,2161.2,124.8,0.65
2016-10-04,2150.49,124.8,0.65
2016-10-05,2159.73,124.8,0.65
2016-10-06,2160.77,124.8,0.65
2016-10-07,2153.74,124.8,0.65
2016-10-10,2163.66,124.8,0.65
2016-10-11,2136.73,124.8,0.65
2016-10-12,2139.18,124.8,0.65
2016-10-13,2132.55,124.8,0.65
2016-10-14,2132.98,124.8,0.65
2016-10-17,2126.5,124.8,0.65
2016-10-18,2139.6,124.8,0.65
2016-10-19,2144.29,124.8,0.65
2016-10-20,2141.34,124.8,0.65
2016-10-21,2141.16,124.8,0.65
2016-10-24,2151.33,124.8,0.65
2016-10-25,2143.16,124.8,0.65
2016-10-26,2139.43,124.8,0.65
2016-10-27,2133.04,124.8,0.65
2016-10-28,2126.41,124.8,0.65
2016-10-31,2126.15,124.8,0.65
2016-11-01,2111.72,126.88,0.66
2016-11-02,2097.94,126.88,0.66
2016-11-03,2088.66,126.88,0.66
2016-11-04,2085.18,126.88,0.66
2016-11-07,2131.52,126.88,0.66
2016-11-08,2139.56,126.88,0.66
2016-11-09,2163.26,126.88,0.66
2016-11-10,2167.48,126.88,0.66
2016-11-11,2164.45,126.88,0.66
2016-11-14,2164.2,126.88,0.66
2016-11-15,2180.39,126.88,0.66
2016-11-16,2176.94,126.88,0.66
2016-11-17,2187.12,126.88,0.66
2016-11-18,2181.9,126.88,0.66
2016-11-21,2198.18,126.88,0.66
2016-11-22,2202.94,126.88,0.66
2016-11-23,2204.72,126.88,0.66
2016-11-25,2213.35,126.88,0.66
2016-11-28,2201.72,126.88,0.66
2016-11-29,2204.66,126.88,0.66
2016-11-30,2198.81,126.88,0.66
2016-12-01,2191.08,129.24,0.79
2016-12-02,2191.95,129.24,0.79
2016-12-05,2204.71,129.24,0.79
2016-12-06,2212.23,129.24,0.79
2016-12-07,2241.35,129.24,0.79
2016-12-08,2246.19,129.24,0.79
2016-12-09,2259.53,129.24,0.79
2016-12-12,2256.96,129.24,0.79
2016-12-13,2271.72,129.24,0.79
2016-12-14,2253.28,129.24,0.79
2016-12-15,2262.03,129.24,0.79
2016-12-16,2258.07,129.24,0.79
2016-12-19,2262.53,129.24,0.79
2016-12-20,2270.76,129.24,0.79
2016-12-21,2265.18,129.24,0.79
2016-12-22,2260.96,129.24,0.79
2016-12-23,2263.79,129.24,0.79
2016-12-27,2268.88,129.24,0.79
2016-12-28,2249.92,129.24,0.79
2016-12-29,2249.26,129.24,0.79
2016-12-30,2238.83,129.24,0.79
2017-01-03,2257.83,130.45,0.9
2017-01-04,2270.75,130.45,0.9
2017-01-05,2269.0,130.45,0.9
2017-01-06,2276.98,130.45,0.9
2017-01-09,2268.9,130.45,0.9
2017-01-10,2268.9,130.45,0.9
2017-01-11,2275.32,130.45,0.9
2017-01-12,2270.44,130.45,0.9
2017-01-13,2274.64,130.45,0.9
2017-01-17,2267.89,130.45,0.9
2017-01-18,2271.89,130.45,0.9
2017-01-19,2263.69,130.45,0.9
2017-01-20,2271.31,130.45,0.9
2017-01-23,2265.2,130.45,0.9
2017-01-24,2280.07,130.45,0.9
2017-01-25,2298.37,130.45,0.9
2017-01-26,2296.68,130.45,0.9
2017-01-27,2294.69,130.45,0.9
2017-01-30,2280.9,130.45,0.9
2017-01-31,2278.87,130.45,0.9
2017-02-01,2279.55,131.94,0.91
2017-02-02,2280.85,131.94,0.91
2017-02-03,2297.42,131.94,0.91
2017-02-06,2292.56,131.94,0.91
2017-02-07,2293.08,131.94,0.91
2017-02-08,2294.67,131.94,0.91
2017-02-09,2307.87,131.94,0.91
2017-02-10,2316.1,131.94,0.91
2017-02-13,2328.25,131.94,0.91
2017-02-14,2337.58,131.94,0.91
2017-02-15,2349.25,131.94,0.91
2017-02-16,2347.22,131.94,0.91
2017-02-17,2351.16,131.94,0.91
2017-02-21,2365.38,131.94,0.91
2017-02-22,2362.82,131.94,0.91
2017-02-23,2363.81,131.94,0.91
